nama_prodi,name_university,type,rataan,min_val,max_val
TEKNIK INDUSTRI,UNIVERSITAS ISLAM NEGERI SULTAN SYARIF KASIM,science,562.3287499999999,527.15,627.225
TEKNIK INFORMATIKA,UNIVERSITAS ISLAM NEGERI SULTAN SYARIF KASIM,science,572.1587499999999,539.275,656.8249999999999
PENDIDIKAN MATEMATIKA,UNIVERSITAS ISLAM NEGERI SULTAN SYARIF KASIM,science,519.663,433.45,718.75
PENDIDIKAN KIMIA,UNIVERSITAS ISLAM NEGERI SULTAN SYARIF KASIM,science,517.6392857142856,408.0,656.175
ILMU PERTANIAN (AGROTEKNOLOGI),UNIVERSITAS ISLAM NEGERI SULTAN SYARIF KASIM,science,514.6048387096774,422.75,737.2249999999999
GIZI,UNIVERSITAS ISLAM NEGERI SULTAN SYARIF KASIM,science,513.9699999999999,479.75,572.75
AKUNTANSI,UNIVERSITAS ISLAM NEGERI SULTAN SYARIF KASIM,humanities,509.20384615384614,434.80999999999995,588.51
ILMU ADMINISTRASI NEGARA,UNIVERSITAS ISLAM NEGERI SULTAN SYARIF KASIM,humanities,480.95111111111106,398.025,599.39
MANAJEMEN,UNIVERSITAS ISLAM NEGERI SULTAN SYARIF KASIM,humanities,511.15416666666675,450.18999999999994,625.31
PSIKOLOGI,UNIVERSITAS ISLAM NEGERI SULTAN SYARIF KASIM,humanities,516.9548275862069,430.65,573.59
ILMU HUKUM,UNIVERSITAS ISLAM NEGERI SULTAN SYARIF KASIM,humanities,518.1633928571429,426.91,694.91
PENDIDIKAN EKONOMI,UNIVERSITAS ISLAM NEGERI SULTAN SYARIF KASIM,humanities,451.7299999999999,416.55999999999995,490.8299999999999
ILMU KOMUNIKASI,UNIVERSITAS ISLAM NEGERI SULTAN SYARIF KASIM,humanities,499.50090909090903,415.515,598.025
PENDIDIKAN BAHASA INDONESIA,UNIVERSITAS ISLAM NEGERI SULTAN SYARIF KASIM,humanities,508.4664999999999,419.56499999999994,612.935
PENDIDIKAN GEOGRAFI,UNIVERSITAS ISLAM NEGERI SULTAN SYARIF KASIM,humanities,483.6771428571428,418.63,527.9649999999999
TEKNIK ELEKTRO,UNIVERSITAS MARITIM RAJA ALI HAJI,science,567.1583333333334,463.375,719.5
TEKNIK INFORMATIKA,UNIVERSITAS MARITIM RAJA ALI HAJI,science,494.18593749999997,403.425,577.175
ILMU KELAUTAN,UNIVERSITAS MARITIM RAJA ALI HAJI,science,507.6096153846154,455.525,601.15
MANAJEMEN SUMBERDAYA PERAIRAN,UNIVERSITAS MARITIM RAJA ALI HAJI,science,485.1624999999999,474.225,495.29999999999995
PENDIDIKAN MATEMATIKA,UNIVERSITAS MARITIM RAJA ALI HAJI,science,519.7888888888888,459.75,559.525
PENDIDIKAN BIOLOGI,UNIVERSITAS MARITIM RAJA ALI HAJI,science,535.1058823529411,427.47499999999997,648.5
PENDIDIKAN KIMIA,UNIVERSITAS MARITIM RAJA ALI HAJI,science,522.9071428571428,443.525,610.425
BUDI DAYA PERAIRAN,UNIVERSITAS MARITIM RAJA ALI HAJI,science,520.9199999999998,495.32499999999993,561.0
TEKNOLOGI HASIL PERIKANAN,UNIVERSITAS MARITIM RAJA ALI HAJI,science,524.5624999999999,446.2,590.125
SOSIAL EKONOMI PERIKANAN,UNIVERSITAS MARITIM RAJA ALI HAJI,science,523.49,399.85,631.8
PENDIDIKAN BAHASA INDONESIA,UNIVERSITAS MARITIM RAJA ALI HAJI,humanities,482.64,449.735,500.31
AKUNTANSI,UNIVERSITAS MARITIM RAJA ALI HAJI,humanities,516.8349999999999,421.765,593.115
ILMU ADMINISTRASI NEGARA,UNIVERSITAS MARITIM RAJA ALI HAJI,humanities,483.0616666666667,426.86,527.47
ILMU PEMERINTAHAN,UNIVERSITAS MARITIM RAJA ALI HAJI,humanities,502.0078571428572,465.53499999999997,584.375
SOSIOLOGI,UNIVERSITAS MARITIM RAJA ALI HAJI,humanities,503.82499999999993,449.72999999999996,557.92
PENDIDIKAN BAHASA INGGRIS,UNIVERSITAS MARITIM RAJA ALI HAJI,humanities,504.70166666666677,426.86,555.775
MANAJEMEN,UNIVERSITAS MARITIM RAJA ALI HAJI,humanities,538.2249999999999,526.16,548.0849999999999
ILMU HUKUM,UNIVERSITAS MARITIM RAJA ALI HAJI,humanities,518.4174999999999,485.645,557.4649999999999
ILMU HUBUNGAN INTERNASIONAL,UNIVERSITAS MARITIM RAJA ALI HAJI,humanities,496.2462499999999,446.78499999999997,540.43
AGRIBISNIS,UNIVERSITAS ANDALAS,science,545.4919642857143,511.59999999999997,609.8249999999999
AGROEKOTEKNOLOGI,UNIVERSITAS ANDALAS,science,539.7810714285715,507.79999999999995,630.4
PENDIDIKAN DOKTER,UNIVERSITAS ANDALAS,science,673.87875,647.05,743.8
ILMU KEPERAWATAN,UNIVERSITAS ANDALAS,science,555.728125,516.675,650.0749999999999
ILMU KESEHATAN MASYARAKAT,UNIVERSITAS ANDALAS,science,597.6737499999999,559.7249999999999,695.475
PENDIDIKAN DOKTER GIGI,UNIVERSITAS ANDALAS,science,635.49296875,611.875,689.55
KIMIA,UNIVERSITAS ANDALAS,science,580.7229166666666,538.925,684.75
BIOLOGI,UNIVERSITAS ANDALAS,science,568.9557291666666,520.875,653.05
MATEMATIKA,UNIVERSITAS ANDALAS,science,580.81375,545.875,670.9
FISIKA,UNIVERSITAS ANDALAS,science,546.3885416666666,488.325,629.8
SISTEM KOMPUTER,UNIVERSITAS ANDALAS,science,594.4426470588235,563.45,647.5749999999999
PETERNAKAN,UNIVERSITAS ANDALAS,science,503.7022988505747,406.6,646.7249999999999
TEKNIK MESIN,UNIVERSITAS ANDALAS,science,581.7154166666667,546.25,687.0
TEKNIK SIPIL,UNIVERSITAS ANDALAS,science,602.3853124999999,573.125,670.675
TEKNIK INDUSTRI,UNIVERSITAS ANDALAS,science,619.1889423076923,587.925,705.175
TEKNIK LINGKUNGAN,UNIVERSITAS ANDALAS,science,616.62375,592.875,672.525
TEKNIK ELEKTRO,UNIVERSITAS ANDALAS,science,588.8831730769231,549.7,683.5
FARMASI,UNIVERSITAS ANDALAS,science,629.5133333333334,591.5999999999999,718.425
TEKNIK PERTANIAN,UNIVERSITAS ANDALAS,science,530.6973958333333,477.775,601.525
TEKNOLOGI HASIL PERTANIAN,UNIVERSITAS ANDALAS,science,519.0229166666667,477.62499999999994,638.625
SISTEM INFORMASI,UNIVERSITAS ANDALAS,science,602.43125,576.6999999999999,660.675
PSIKOLOGI,UNIVERSITAS ANDALAS,science,607.8479166666666,579.175,681.925
ILMU TANAH,UNIVERSITAS ANDALAS,science,535.546875,504.67499999999995,596.75
PETERNAKAN ( KAMPUS II PAYAKUMBUH),UNIVERSITAS ANDALAS,science,516.0799999999999,453.375,585.85
KEBIDANAN,UNIVERSITAS ANDALAS,science,578.4949999999999,541.5,641.8249999999999
GIZI,UNIVERSITAS ANDALAS,science,599.21,582.0749999999999,640.425
PROTEKSI TANAMAN,UNIVERSITAS ANDALAS,science,505.1117647058823,434.75,633.0999999999999
PENYULUHAN PERTANIAN,UNIVERSITAS ANDALAS,science,490.49062499999997,410.34999999999997,597.2249999999999
TEKNOLOGI INDUSTRI PERTANIAN,UNIVERSITAS ANDALAS,science,532.5010416666667,495.0,633.0999999999999
EKONOMI PEMBANGUNAN,UNIVERSITAS ANDALAS,humanities,574.283125,518.34,661.8499999999999
ILMU HUKUM,UNIVERSITAS ANDALAS,humanities,560.7212249999999,508.53999999999996,661.8499999999999
ILMU SEJARAH,UNIVERSITAS ANDALAS,humanities,513.4472727272725,371.09999999999997,598.175
SOSIOLOGI,UNIVERSITAS ANDALAS,humanities,523.3676041666666,464.90999999999997,629.6999999999999
ANTROPOLOGI SOSIAL,UNIVERSITAS ANDALAS,humanities,523.29125,472.3499999999999,603.065
MANAJEMEN,UNIVERSITAS ANDALAS,humanities,588.913203125,553.3549999999999,670.5049999999999
AKUNTANSI,UNIVERSITAS ANDALAS,humanities,590.630859375,548.365,690.06
ILMU POLITIK,UNIVERSITAS ANDALAS,humanities,555.90525,518.8299999999999,612.865
ILMU ADMINISTRASI NEGARA,UNIVERSITAS ANDALAS,humanities,571.541875,539.7299999999999,625.5799999999999
SASTRA INDONESIA,UNIVERSITAS ANDALAS,humanities,509.9644444444444,421.59999999999997,614.495
SASTRA INGGRIS,UNIVERSITAS ANDALAS,humanities,569.2093055555555,537.03,623.3549999999999
SASTRA DAERAH MINANGKABAU,UNIVERSITAS ANDALAS,humanities,488.46875,408.54499999999996,561.72
SASTRA JEPANG,UNIVERSITAS ANDALAS,humanities,533.1980357142857,478.615,597.135
ILMU HUBUNGAN INTERNASIONAL,UNIVERSITAS ANDALAS,humanities,585.0908333333333,554.925,641.815
ILMU KOMUNIKASI,UNIVERSITAS ANDALAS,humanities,591.448,562.675,659.065
MANAJEMEN (KAMPUS 2 PAYAKUMBUH),UNIVERSITAS ANDALAS,humanities,511.2047826086956,421.265,588.5999999999999
EKONOMI PEMBANGUNAN (KAMPUS 2 PAYAKUMBUH),UNIVERSITAS ANDALAS,humanities,506.7985,422.085,710.05
PENDIDIKAN MATEMATIKA,UNIVERSITAS NEGERI PADANG,science,537.4704166666667,437.47499999999997,639.25
MATEMATIKA (NK),UNIVERSITAS NEGERI PADANG,science,523.125,465.25,592.225
PENDIDIKAN BIOLOGI,UNIVERSITAS NEGERI PADANG,science,510.7118644067796,418.54999999999995,657.4
BIOLOGI (NK),UNIVERSITAS NEGERI PADANG,science,503.7171874999999,430.15,571.15
PENDIDIKAN FISIKA,UNIVERSITAS NEGERI PADANG,science,513.4536585365853,437.79999999999995,590.775
FISIKA (NK),UNIVERSITAS NEGERI PADANG,science,503.15694444444426,388.725,608.1999999999999
PENDIDIKAN KIMIA,UNIVERSITAS NEGERI PADANG,science,519.1986111111112,425.325,631.05
KIMIA (NK),UNIVERSITAS NEGERI PADANG,science,510.5362745098039,415.79999999999995,588.8
PENDIDIKAN TEKNIK BANGUNAN,UNIVERSITAS NEGERI PADANG,science,497.1549999999999,403.92499999999995,607.675
PENDIDIKAN TEKNIK ELEKTRO,UNIVERSITAS NEGERI PADANG,science,487.2828124999999,442.5,541.825
PENDIDIKAN TEKNIK ELEKTRONIKA,UNIVERSITAS NEGERI PADANG,science,517.8833333333333,411.67499999999995,621.8249999999999
PENDIDIKAN TEKNIK MESIN,UNIVERSITAS NEGERI PADANG,science,486.99166666666656,418.0999999999999,552.6
PENDIDIKAN TEKNIK OTOMOTIF,UNIVERSITAS NEGERI PADANG,science,492.06590909090914,403.92499999999995,645.525
PEND. TEKNIK INFORMATIKA DAN KOMPUTER,UNIVERSITAS NEGERI PADANG,science,518.8596153846154,469.54999999999995,699.125
ILMU KEOLAHRAGAAN (NK),UNIVERSITAS NEGERI PADANG,science,488.45543478260856,400.0,660.05
TEKNIK PERTAMBANGAN (NK),UNIVERSITAS NEGERI PADANG,science,576.9953125,545.525,651.05
TEKNIK ELEKTRO INDUSTRI (NK),UNIVERSITAS NEGERI PADANG,science,522.4858974358974,476.525,596.65
PENDIDIKAN ILMU PENGETAHUAN ALAM,UNIVERSITAS NEGERI PADANG,science,490.3796875,399.05,607.9
TEKNIK SIPIL,UNIVERSITAS NEGERI PADANG,science,569.4230769230769,542.825,633.6999999999999
STATISTIKA (NK),UNIVERSITAS NEGERI PADANG,science,572.8569444444444,555.925,611.275
TEKNIK MESIN (NK),UNIVERSITAS NEGERI PADANG,science,494.9932692307693,420.94999999999993,615.8249999999999
ADMINISTRASI PENDIDIKAN,UNIVERSITAS NEGERI PADANG,humanities,500.1655172413793,428.7049999999999,596.495
PENDIDIKAN LUAR BIASA,UNIVERSITAS NEGERI PADANG,humanities,504.92749999999984,429.46999999999997,626.675
TEKNOLOGI PENDIDIKAN,UNIVERSITAS NEGERI PADANG,humanities,513.9377499999999,429.9799999999999,608.43
PENDIDIKAN LUAR SEKOLAH,UNIVERSITAS NEGERI PADANG,humanities,500.71049999999997,438.835,568.0099999999999
BIMBINGAN DAN KONSELING,UNIVERSITAS NEGERI PADANG,humanities,494.0176785714285,417.775,564.615
PSIKOLOGI,UNIVERSITAS NEGERI PADANG,humanities,511.3175257731958,409.4599999999999,623.3549999999999
PGSD (PENDIDIKAN GURU SEKOLAH DASAR),UNIVERSITAS NEGERI PADANG,humanities,505.2785882352942,404.97999999999996,635.4
PEND. GURU PENDIDIKAN ANAK USIA DINI,UNIVERSITAS NEGERI PADANG,humanities,477.2454166666666,419.35999999999996,521.41
PENDD. BHS & SAST. INDO. & DAERAH,UNIVERSITAS NEGERI PADANG,humanities,508.31603448275865,444.84999999999997,635.4
BAHASA & SASTRA INDONESIA (NK),UNIVERSITAS NEGERI PADANG,humanities,494.80090909090904,459.32000000000005,539.655
PENDD. BHS INGGRIS,UNIVERSITAS NEGERI PADANG,humanities,515.1029411764706,404.97999999999996,614.19
BAHASA & SASTRA INGGRIS (NK),UNIVERSITAS NEGERI PADANG,humanities,525.9975862068966,442.57,673.8349999999999
PENDIDIKAN SENI RUPA,UNIVERSITAS NEGERI PADANG,humanities,493.48499999999996,477.03999999999996,511.22499999999997
PENDIDIKAN SENDRATASIK,UNIVERSITAS NEGERI PADANG,humanities,503.72749999999996,454.075,601.28
PENDIDIKAN GEOGRAFI,UNIVERSITAS NEGERI PADANG,humanities,512.4568181818181,411.66499999999996,603.9449999999999
PENDIDIKAN SEJARAH,UNIVERSITAS NEGERI PADANG,humanities,506.30328571428566,371.09999999999997,587.02
PENDIDIKAN SOSIOLOGI ANTROPOLOGI,UNIVERSITAS NEGERI PADANG,humanities,497.4864814814814,432.84,574.68
PEND. PANCASILA & KEWARGANEGARAAN (PPKN),UNIVERSITAS NEGERI PADANG,humanities,509.7626315789474,387.89,605.275
ILMU ADMINISTRASI NEGARA (NK),UNIVERSITAS NEGERI PADANG,humanities,519.7983333333333,474.2149999999999,584.27
PENDIDIKAN EKONOMI,UNIVERSITAS NEGERI PADANG,humanities,514.7372499999999,434.25499999999994,594.05
MANAJEMEN (NK),UNIVERSITAS NEGERI PADANG,humanities,528.85375,475.135,589.5699999999999
AKUNTANSI (NK),UNIVERSITAS NEGERI PADANG,humanities,554.4620833333333,520.2099999999999,641.26
EKONOMI PEMBANGUNAN (NK),UNIVERSITAS NEGERI PADANG,humanities,511.71220588235286,443.625,614.495
PENDD. KESEJAHTERAAN KELUARGA,UNIVERSITAS NEGERI PADANG,humanities,519.5637499999999,439.90999999999997,604.405
TATA RIAS DAN KECANTIKAN (NK),UNIVERSITAS NEGERI PADANG,humanities,460.20874999999995,384.39,545.735
PENJASKESREK,UNIVERSITAS NEGERI PADANG,humanities,440.97444444444443,410.195,507.2049999999999
PENDD. KEPELATIHAN OLAHRAGA,UNIVERSITAS NEGERI PADANG,humanities,457.7930769230769,410.94999999999993,526.15
GEOGRAFI (NK),UNIVERSITAS NEGERI PADANG,humanities,520.8305555555555,411.66499999999996,665.905
MANAJEMEN PERHOTELAN (NK),UNIVERSITAS NEGERI PADANG,humanities,482.17458333333326,408.60499999999996,552.525
DISAIN KOM. VISUAL (NK),UNIVERSITAS NEGERI PADANG,humanities,510.1477173913041,417.79499999999996,617.755
PENDIDIKAN BAHASA JEPANG,UNIVERSITAS NEGERI PADANG,humanities,496.5142307692308,418.56,581.8249999999999
PENDIDIKAN MUSIK,UNIVERSITAS NEGERI PADANG,humanities,489.16499999999996,396.765,570.295
PENDIDIKAN KEAGAMAAN ISLAM,UNIVERSITAS NEGERI PADANG,humanities,494.49166666666656,418.025,573.685
PERPUSTAKAAN DAN ILMU INFORMASI,UNIVERSITAS NEGERI PADANG,humanities,519.53015625,429.34499999999997,604.405
PENDIDIKAN TARI,UNIVERSITAS NEGERI PADANG,humanities,439.68499999999995,439.68499999999995,439.68499999999995
SENI KARAWITAN,ISI PADANG PANJANG,humanities,569.0675,469.27,668.865
SENI TARI,ISI PADANG PANJANG,humanities,479.82666666666665,409.53999999999996,543.15
SENI MUSIK,ISI PADANG PANJANG,humanities,487.2778571428571,436.385,524.29
SENI TEATER,ISI PADANG PANJANG,humanities,593.53,562.7349999999999,624.3249999999999
SENI KRIYA,ISI PADANG PANJANG,humanities,472.9525,404.03499999999997,572.12
TV DAN FILM,ISI PADANG PANJANG,humanities,518.2593999999999,414.37499999999994,677.385
SENI MURNI,ISI PADANG PANJANG,humanities,466.7299999999999,300.0,526.875
FOTOGRAFI,ISI PADANG PANJANG,humanities,492.3934375,414.37499999999994,570.315
DESAIN DAN KOMUNIKASI VISUAL,ISI PADANG PANJANG,humanities,499.32500000000005,422.545,573.4549999999999
ANTROPOLOGI BUDAYA,ISI PADANG PANJANG,humanities,520.9489999999998,408.54499999999996,615.4799999999999
PEND. KIMIA,UNIVERSITAS JAMBI,science,502.7537037037037,404.075,591.15
PEND. MATEMATIKA,UNIVERSITAS JAMBI,science,529.687037037037,432.79999999999995,643.8499999999999
PEND. FISIKA,UNIVERSITAS JAMBI,science,504.5613636363636,453.15,569.55
PEND. BIOLOGI,UNIVERSITAS JAMBI,science,500.6522727272728,416.95,584.1
AGROEKOTEKNOLOGI,UNIVERSITAS JAMBI,science,505.90892857142853,432.44999999999993,664.4749999999999
AGRIBISNIS,UNIVERSITAS JAMBI,science,487.219,398.2,581.15
TEKNOLOGI HASIL PERTANIAN,UNIVERSITAS JAMBI,science,499.2449999999999,439.15,562.875
PEND. OLAHRAGA & KESEHATAN,UNIVERSITAS JAMBI,science,542.7611111111112,459.5999999999999,601.05
KEHUTANAN,UNIVERSITAS JAMBI,science,479.5043103448275,362.125,604.9749999999999
PETERNAKAN,UNIVERSITAS JAMBI,science,498.94375,425.9,598.0
KEDOKTERAN,UNIVERSITAS JAMBI,science,640.0871323529412,615.3,758.975
KIMIA,UNIVERSITAS JAMBI,science,494.95657894736837,419.275,614.6999999999999
ILMU KEPERAWATAN,UNIVERSITAS JAMBI,science,494.55049999999994,412.975,610.8249999999999
FARMASI,UNIVERSITAS JAMBI,science,549.1909722222222,516.325,642.65
PEMANFAATAN SUMBERDAYA PERIKANAN,UNIVERSITAS JAMBI,science,483.96750000000003,444.17499999999995,577.05
SISTEM INFORMASI,UNIVERSITAS JAMBI,science,508.4934615384615,434.775,673.075
TEKNIK PERTAMBANGAN,UNIVERSITAS JAMBI,science,511.26354166666664,405.4,619.7249999999999
TEKNIK GEOLOGI,UNIVERSITAS JAMBI,science,502.91718749999995,413.9,614.0749999999999
BIOLOGI,UNIVERSITAS JAMBI,science,490.05535714285713,415.875,604.55
FISIKA,UNIVERSITAS JAMBI,science,497.32,430.625,540.3
MATEMATIKA,UNIVERSITAS JAMBI,science,524.8625,425.57499999999993,583.275
ILMU KESEHATAN MASYARAKAT,UNIVERSITAS JAMBI,science,505.2441011235955,405.95,611.3
TEKNIK LINGKUNGAN,UNIVERSITAS JAMBI,science,509.13666666666666,442.17499999999995,579.775
KEPELATIHAN OLAHRAGA,UNIVERSITAS JAMBI,science,489.375,489.375,489.375
TEKNIK ELEKTRO,UNIVERSITAS JAMBI,science,493.15357142857147,381.54999999999995,631.875
TEKNIK GEOFISIKA,UNIVERSITAS JAMBI,science,521.9944444444443,481.275,599.9749999999999
TEKNIK KIMIA,UNIVERSITAS JAMBI,science,504.97999999999996,438.1,599.9749999999999
